0,1,2,3,4,5,6,7,8,9
12.606406,6.707841,9.71162,10.483518,-13.791083,-5.2960963,-37.633896,13.9947195,10.676643,-11.343536
16.063688,23.223864,-1.5666366,21.457743,8.127489,0.65873533,-35.0818,9.271469,9.146916,-23.801085
19.018024,21.075254,-6.462936,26.15551,3.64296,-0.3862896,-18.798914,7.5997734,6.8040633,-11.64983
7.4872046,16.976421,-12.6968975,14.569415,-2.4685793,-3.3927712,-30.353443,12.0646925,1.100909,-18.959145
7.104909,14.929075,-7.131094,4.5801907,-7.5552626,-1.2911685,-33.01711,5.2104363,16.667759,-6.603167
8.713833,2.4807947,2.3324919,-9.580545,-9.469449,16.729303,-19.456429,1.3449991,7.5903807,10.895085
12.881161,14.702859,18.49123,20.209024,-5.0016737,17.98123,-51.543953,18.66676,8.408616,-15.694258
5.0095596,26.66617,16.496628,25.332531,-11.914479,-10.76648,-45.124466,6.092167,4.6772723,-15.32474
13.895887,11.685769,-5.5652986,7.808062,6.041531,-4.790346,-11.544707,14.174006,7.4124613,-6.0341206
5.850652,8.611554,-2.58575,3.4898314,-7.9074078,4.19574,-28.5894,9.92412,12.7706585,-5.448085
9.245041,17.729853,8.924875,1.012943,-16.451313,16.284788,-44.21096,6.072075,1.8887452,0.83591366
6.055151,23.096731,7.407024,14.361709,-7.159185,3.0458183,-33.704327,16.877138,3.4549458,-18.075861
13.72371,2.5237563,5.0852995,8.815199,-14.774091,5.26296,-31.855906,21.338745,18.97711,-16.461987
3.417501,9.677953,6.9677243,7.994623,-8.058337,7.4537125,-22.697178,5.708221,6.7020655,-12.521126
12.928795,29.67511,21.87822,-12.561889,-1.9161987,4.497447,-30.974424,12.233525,4.9724946,-4.0682616
12.291248,18.819277,10.623779,24.877079,-7.950766,2.9974585,-35.202515,1.7507727,2.064868,-21.480415
8.905392,-0.3157575,-4.703345,-12.334325,-6.279071,8.15727,-11.882498,1.9936574,3.6917138,6.884164
-0.57640433,10.015471,-5.5316615,3.3914475,-3.0795548,9.971039,-28.006798,9.049311,9.050583,-11.598382
1.4894198,3.8441782,1.8633034,0.5403577,-5.203855,12.583948,-11.648281,9.4279,8.137271,-7.6417236
-2.7298791,9.073924,-6.858569,-3.2606318,-0.48921874,6.327956,-17.411818,8.314846,12.432806,-9.8295355
4.16711,3.2248592,-6.5830927,7.002041,6.639142,2.8676944,-13.569093,11.81338,10.827965,-8.452705
6.2220893,-0.9421079,-2.9892106,9.497862,2.933504,8.470665,-18.708122,7.6678724,5.5004835,-2.494597
8.246592,15.512971,8.363684,23.338238,-5.9401636,-2.2057006,-42.411495,3.7716377,3.44357,-6.261335
2.609341,11.769141,8.813127,4.3605003,-8.466022,-3.0752602,-25.10633,9.237218,8.314909,-6.0982385
14.525606,19.025043,17.673155,-5.9689336,1.7788966,3.6349933,-44.175266,8.805689,8.440802,-21.570618
11.491153,2.7011154,0.8119626,-7.9994745,-8.502245,14.499011,-18.876331,1.0890739,9.515651,5.9651375
15.768616,22.131268,10.57977,13.127839,-8.557232,7.284587,-25.2926,21.483662,3.1818743,-18.037636
8.57725,9.746534,4.6110086,-4.505277,-5.48491,6.9168844,-34.155952,18.845005,6.5522294,-5.2153435
16.800186,27.188858,9.815366,-2.1610744,-0.20160687,6.5738993,-45.39876,5.1599216,3.899457,-13.742348
16.960129,5.917339,28.11108,-8.045516,-1.5859463,4.3062305,-41.092625,15.6919155,13.5963745,-6.470441
7.375645,2.210415,-3.497427,0.8654143,0.74640024,8.668603,-27.568913,4.191505,2.7690873,-12.841037
4.139326,-2.5066292,-1.4633977,-8.91845,-7.89966,8.480423,-13.855669,5.657277,10.520264,8.04426
7.4590783,4.0830884,-8.279634,4.345538,1.2646414,17.626774,-22.52339,7.1025386,4.693783,-0.5319257
2.5224495,10.309356,1.3662286,-0.86535215,-2.0026784,8.287902,-12.181159,9.896956,3.9885147,-5.1359043
5.7618685,20.556482,14.867576,2.7805123,-12.089523,10.059106,-45.36021,23.302479,6.409115,-5.3129086
9.9979105,29.856504,0.29702586,5.886196,15.143887,-1.8130739,-33.57098,1.8802724,11.296764,-16.011211
2.4390283,8.889323,13.140546,-10.385404,-4.579971,20.613993,-36.39459,9.863337,8.128236,-3.2622156
8.246088,10.218056,0.705451,16.384432,-8.501997,-4.283322,-26.832174,8.880822,10.974088,-19.761116
6.88912,13.869171,5.154424,-1.44437,-11.78605,-6.684226,-39.002148,18.870214,8.842569,-10.954821
3.4486723,29.102198,12.536114,10.2018795,-9.138182,10.812606,-22.444107,28.171375,14.300776,-11.691904
5.1625876,20.152039,13.755668,15.252848,-10.625661,1.7813246,-23.56845,9.64575,10.778971,-24.785946
4.3557014,21.582474,-4.375678,11.286539,-5.2701497,0.31642497,-28.464548,9.127135,11.534539,-12.421265
1.1099067,17.579363,-7.2621727,6.7163916,-3.9612026,11.129713,-35.29265,20.665388,8.099717,-13.980423
4.3047295,-1.3882605,-3.0193074,0.40529847,-0.50011814,7.9691453,-15.707239,3.801539,20.568151,1.8146428
6.8168926,10.645547,2.8685079,2.9712532,-5.5196633,0.98768353,-18.676369,7.607784,8.827082,-1.8583176
9.335882,1.245177,10.785298,4.1424403,-10.136382,5.924882,-39.374786,7.5714216,3.4109921,-8.176231
-2.2105858,15.116293,4.544112,12.720206,-4.484996,10.832907,-18.018625,10.241298,12.104417,-13.809869
5.7509403,13.886455,8.190847,13.059418,-5.5188503,5.1900845,-25.02969,8.913784,10.320059,-10.684318
6.8113065,-0.040104628,0.9258633,6.246821,6.649967,11.783494,-14.926432,6.0660095,8.646318,-9.484116
20.098738,30.694223,8.5826435,31.43166,-8.6424055,-4.894691,-45.446766,15.336112,-4.7705984,-23.007637
2.2391102,9.380276,-1.8239063,-6.2778287,-15.434391,-1.3866534,-21.123232,10.745779,15.320333,4.08543
14.379487,14.707403,17.049673,-6.7376704,-9.494411,14.141503,-20.267954,19.71941,7.515086,-19.70317
9.3803625,18.502472,3.303515,8.443382,-10.770372,5.4739747,-24.440048,16.114052,4.4303513,-19.80786
4.24255,16.227787,-2.3709173,6.027055,-0.6554805,5.321393,-23.24652,9.02223,7.6900544,-3.333249
25.518288,18.877993,8.460033,24.659813,-11.909002,-9.529092,-32.723606,23.024393,9.735807,-23.219536
5.8125687,28.811964,-5.31102,12.827337,-8.187762,1.7005022,-44.005295,-0.56905496,3.365055,-19.570585
8.989021,12.389752,6.301727,-2.6088786,-14.39884,15.520228,-32.505695,13.608854,5.2119036,-1.6916428
9.153115,25.88854,12.985016,11.386205,-7.672273,-13.479635,-30.590288,8.906329,6.962492,-19.025967
15.598657,32.037235,4.2484813,-2.1081295,5.2180543,7.9995313,-41.90617,4.5168886,3.6685214,-18.136423
5.0374184,15.623257,-11.541337,-8.438796,-2.5483127,2.8046014,-24.778685,2.4326918,10.096832,-4.1130457
6.366527,9.514316,-12.444132,7.035627,-5.5111947,-1.9192948,-9.354425,20.303417,15.257533,-6.423657
17.294506,11.943047,7.917598,9.234823,-14.218569,11.047577,-33.92688,13.743903,9.154645,-14.154134
15.5475645,36.028423,6.9109483,16.58862,-2.209105,-10.114085,-33.787357,11.454878,6.9243345,-29.049463
6.233066,15.289411,1.9476635,32.202805,-10.523501,6.627902,-33.992245,5.574444,10.584518,-14.733456
0.50564706,1.1445026,-5.2236285,-2.636762,4.6532784,6.169363,-12.871336,7.5088196,19.255907,0.26533842
2.8606486,25.457348,7.676676,9.275133,1.386018,12.65755,-38.137577,5.379046,5.232332,-14.089642
12.306803,25.199541,-6.611212,27.581253,7.962165,-5.084931,-27.752853,11.426769,13.4159975,-20.239323
8.197209,7.138723,-7.1144857,1.8171568,-3.045537,9.622387,-30.289186,5.2352653,2.2786741,4.738083
0.20332062,24.185644,3.4782906,7.222293,3.0948346,1.0290971,-26.197865,22.623123,14.497856,-12.541186
16.88207,12.854805,-6.328055,22.821712,-2.5361593,3.0495317,-27.432451,3.6189134,11.212259,-13.672032
3.060529,3.4925725,0.22390735,14.778507,-9.973809,-2.7684617,-17.54061,3.4271824,11.963857,-10.174501
2.924469,23.507004,3.2033925,4.4243445,-20.016376,-0.71035576,-35.569073,4.4416566,6.800969,0.96717477
2.3509216,8.766605,-4.1337147,8.548681,-11.250714,-5.161832,-22.32022,14.432414,14.015379,-14.284864
7.674215,-0.52621055,-1.9088864,-8.380731,-7.7124977,10.041451,-21.587551,1.9564958,13.61566,11.718506
7.10666,13.3735485,-5.197157,5.2753196,-3.215274,3.4686599,-23.788324,11.261607,7.6663632,-12.217073
6.4190073,23.364616,16.779247,-2.265532,-4.907217,-4.4412155,-43.608273,18.560856,11.653562,-15.151437
7.57419,18.759777,5.296109,2.4932985,-16.12363,8.094301,-35.191425,12.758122,8.855755,5.4646487
-3.0711026,23.555927,-2.6883738,8.23483,3.9369447,2.948964,-43.16065,-0.34022546,14.642363,-14.980757
4.8746996,12.629438,-0.93188167,-3.5178246,-8.185619,10.952665,-6.384811,9.173838,8.557123,-2.9425025
6.5714917,5.1389594,15.16256,14.014474,-20.593931,-3.4127178,-35.765984,14.380753,23.655773,-0.39193106
7.125884,23.469398,9.993478,-7.841276,-2.8519237,10.26161,-39.033974,14.690649,9.82873,-11.748968
-1.8905165,12.771595,-2.9339197,11.064941,-3.6868706,3.9979753,-39.28482,7.9362893,20.183365,-14.076347
6.7870307,13.073368,-11.310526,3.2180777,0.83856845,0.3723626,-11.604135,12.968642,11.254863,-9.088508
9.191191,3.0444102,1.1110661,5.096803,8.683727,8.54676,-11.630378,6.4216275,7.890071,-10.154329
-3.235837,2.5122075,13.913936,8.799653,-10.590944,7.401571,-37.795776,2.072701,5.5505085,-6.1166906
4.9053903,17.691965,2.1052096,9.627416,-2.2126656,-0.8674891,-27.249725,9.717851,10.911329,-15.157347
16.62882,18.986067,-8.141203,22.070318,5.3121176,-1.2873392,-29.987278,2.5877917,6.5574603,-16.790325
3.144176,-4.179663,-3.0206554,4.215254,1.4611937,3.663948,-9.322374,7.8212776,14.70075,-3.1981416
-2.7216728,10.831284,-2.7804258,10.614669,-4.3742037,-7.571754,-26.64318,3.9104743,13.26008,-9.608227
13.592284,18.00148,-7.2276525,23.30473,-8.266583,-1.3627534,-24.344542,12.720613,4.842245,-10.69647
2.0332763,20.508152,-6.2615952,-0.07863855,-2.5716643,8.718816,-44.205196,11.533431,-8.425979,-11.6941805
3.3392549,9.325701,3.6841,11.697957,-5.7291656,12.558595,-20.849983,12.974068,4.0290112,-15.887806
9.485081,10.806033,12.066284,19.53456,-12.91572,14.085749,-48.34804,11.650183,8.32884,-12.585886
3.4221692,33.645863,8.563696,16.636332,-15.906811,-9.690388,-37.692272,16.259699,5.637897,-22.91362
-2.4461884,12.130425,2.8198597,14.344266,-3.7579503,11.500051,-4.578141,12.909786,17.943047,-8.789709
11.410591,26.060436,-8.282157,9.760507,4.465566,-2.371708,-29.183077,9.508709,5.025184,-3.359562
-0.6872525,3.3395574,10.082629,-9.719217,-7.729536,4.7401156,-34.491714,9.250566,13.741934,-7.943539
12.527717,19.67704,-4.7074375,5.974963,-11.9010105,-2.3184505,-27.691204,12.145804,7.9207425,-20.375038
7.8936644,24.106524,25.588118,2.5539818,-20.543737,15.535266,-34.953148,14.723808,6.93343,-21.82012
5.50412,16.23479,13.317547,2.7723548,-8.049662,6.4958844,-20.220476,12.84892,9.830951,-11.214687
13.1968155,9.895932,0.9697447,6.4287267,-4.7235107,-5.803254,-23.666357,17.925922,13.856617,-26.22489
-2.191019,16.293812,20.043793,-2.0268598,-9.112279,15.775099,-15.552966,6.715585,12.627407,-11.198664
11.28532,18.929888,1.9918879,14.064335,-4.4420485,12.481246,-35.84252,9.361153,15.654532,-17.395433
3.9142604,10.424525,13.064003,14.529586,-9.685673,9.124273,-24.88809,8.974195,17.255493,-2.1731448
15.952462,9.126526,1.0403335,0.84553874,-9.860386,-0.722567,-30.65828,15.031059,9.943903,-12.729225
-1.2162509,9.434949,-0.45662832,-8.673105,-0.042199254,16.829622,-23.975676,6.835915,9.975672,-12.691336
7.790371,29.862019,12.797683,5.824736,-1.8506484,19.260395,-20.762306,15.979862,5.971096,-21.673841
8.568777,-2.864876,14.1571045,1.9623488,-10.079287,11.790619,-35.09396,12.388243,15.406185,-6.662863
7.0365257,18.529036,-0.64916646,3.7391531,-3.1221755,0.96805215,-24.157066,17.022673,14.186626,-16.540468
-3.1315591,7.206662,7.3391376,12.674864,-19.920938,-5.661171,-29.67844,11.7135935,12.288153,3.056298
2.00932,4.153529,16.873882,3.601693,-9.554043,15.4863615,-32.446434,15.234661,5.0525064,-4.6026726
3.7596622,15.026344,-5.575191,15.872132,-5.161092,-8.699478,-27.103064,8.049786,15.491863,-11.557308
1.1072202,17.177149,5.474168,-3.0157328,-4.9367323,13.562962,-30.764053,14.080086,4.68171,-13.437362
4.6380534,11.950057,-6.6194496,0.11113584,-5.9533997,4.9258537,-31.423798,11.781298,4.990651,-7.779029
-2.480634,21.512703,2.3092668,22.41442,-7.859727,1.3491393,-41.012985,-1.0665818,14.076576,-20.537796
1.8707168,16.428991,1.7995081,7.5481615,-6.5789895,14.940631,-14.063615,8.437679,7.20233,-11.109095
9.509353,26.932735,-11.127089,17.352013,-2.6548924,-5.204109,-36.08201,13.535053,-2.1374292,-15.096254
3.847262,6.0295835,-10.802085,0.2564389,-0.29428452,10.071978,-18.452055,7.0878363,6.7490783,-7.060257
2.8601508,27.147083,-1.3595463,-4.203805,13.956587,2.7270412,-29.115536,9.378841,11.691403,-23.842133
2.938397,18.36065,8.589122,-13.83601,-1.6732657,12.365254,-22.547615,13.884567,5.207155,-9.342424
-7.9789004,5.8253856,5.9654074,17.339643,-7.7714806,2.861156,-35.358147,3.4309394,5.8757467,-24.653713
3.864517,15.701091,3.5072656,9.057865,-6.718065,7.2732825,-30.853504,13.569553,0.7692745,-19.725677
8.789995,12.407989,-3.545343,9.5911665,-10.868275,-3.9148602,-29.813292,9.7452755,14.442701,-11.453585
7.8228207,11.949856,8.299658,17.214897,-19.975086,4.4237256,-37.942635,8.224876,16.327267,-7.7582803
13.589749,16.425495,0.73630595,14.789378,5.374877,3.1890993,-17.050055,18.829678,5.527767,-27.657461
18.630552,2.2591705,8.161152,12.363201,-13.347014,-1.6245663,-33.130074,17.883095,12.096324,-14.661023
10.674168,5.2062993,-0.36494246,12.067848,-0.10627818,7.7891436,-31.434624,13.117858,7.0037327,-11.952382
9.592669,10.61161,6.8866873,1.2293785,1.4665489,12.4301405,-17.162918,16.699776,10.237259,-21.95683
5.382538,18.50447,24.330122,21.131622,-10.150562,-4.738097,-43.1388,9.366045,21.853542,-9.768358
6.957751,23.94179,-7.2910433,18.838034,-7.284498,-7.8370295,-52.19384,0.2861969,13.014687,-22.904446
22.815733,-3.480774,15.125341,13.132268,-11.670675,-2.8810408,-24.723095,7.937652,16.523659,-2.0693297
-1.0172484,14.996863,11.511043,4.3532743,-12.340445,18.100971,-28.563314,13.807812,2.6232212,2.341816
5.155442,18.029957,15.996433,18.26895,-14.52036,8.696593,-26.37352,11.07083,9.289612,-31.164795
3.4369392,23.768192,12.409629,10.28487,-10.214933,15.508504,-39.144108,25.75078,0.34983325,-12.873538
6.7622356,21.702917,19.210041,-1.957688,-14.803746,12.8672085,-16.190704,22.400452,4.517045,-15.605785
-3.5928998,15.274442,12.018414,12.06195,-7.1218047,13.044923,-23.409252,9.34411,4.5488977,-7.236021
6.5036135,6.4807806,1.0554023,-9.268447,-7.6808643,11.701236,-16.780392,1.944281,7.6043653,8.505068
6.527439,21.314419,11.481404,8.910673,-11.3299465,-6.632873,-21.473347,22.859394,6.712979,-12.315559
9.632257,16.337433,0.8109338,1.0861728,-14.631667,5.264506,-31.036804,4.4122143,0.32886195,-6.7844067
6.014049,29.825308,2.4098468,-1.3736877,10.201101,-0.37683704,-32.563576,11.592256,3.2278361,-23.864029
-1.7100476,24.870495,4.2483153,14.256548,-10.531776,-14.520691,-52.29661,0.23080814,16.330738,-17.598461
7.66856,5.8066654,0.9964857,4.8225355,-1.3776116,7.2698164,-13.0845585,14.1443615,5.9107285,-9.485973
1.6685822,4.395644,-2.0519836,-2.9075608,-0.015922785,4.6933427,-18.01184,2.4170892,8.048471,-7.263471
15.595207,24.977345,13.27902,5.032868,-1.5770297,1.2200835,-27.667341,8.979625,8.751134,-22.842676
5.067634,8.7467985,7.3437576,8.562388,-18.382933,0.33029282,-34.580086,21.75378,16.839699,6.3153715
12.150962,19.477882,11.135286,5.5640855,-7.0889645,7.4922943,-18.163065,14.479092,11.912699,-22.187391
5.3277297,11.654002,8.968415,2.726289,-13.716579,6.052962,-13.166763,11.276155,-1.357744,-16.545197
6.755969,17.232063,2.429222,6.952173,5.1794415,2.1826108,-34.73689,13.791342,13.066579,-14.6100025
3.5856352,16.108095,-2.444823,-2.3015468,7.440173,-7.5659695,-15.07777,20.654917,11.415175,-15.647606
13.9686165,13.187167,3.7817407,14.634857,-4.8978353,10.869708,-31.531761,10.315072,5.936013,-20.37035
2.5943947,13.595767,12.853668,11.192692,-25.395096,8.296894,-32.636692,13.265835,10.0465,7.624605
5.827716,14.33722,11.022399,1.851692,-10.088018,13.527055,-28.39851,18.694883,-0.8982506,-12.998823
14.352369,-0.72896767,10.643807,5.3615766,-20.557322,-4.6267166,-35.125908,18.56364,10.219965,-15.728617
13.180126,27.324657,14.0275955,-1.5539796,-6.320821,7.0741777,-42.549393,14.618086,9.744368,-24.562202
11.68459,19.662884,6.5926433,26.190891,-4.4872007,-4.0894036,-48.007458,9.112061,13.9600725,-12.623074
6.183818,12.413739,15.644267,5.230118,-17.609735,6.367536,-29.39981,16.561693,11.307222,-4.481876
12.052191,-0.91720533,-3.563836,12.516347,6.246902,9.988851,-21.917099,6.9267097,6.818308,-7.0291095
9.224096,12.038025,-9.635806,7.2875004,-3.3892348,7.4202733,-20.707628,17.561155,5.1115637,-9.798549
-1.4566215,10.303782,0.36939108,14.497673,-1.9901581,15.101288,-44.15667,9.094135,16.52667,-19.694902
13.645575,34.151924,-6.252425,18.826532,6.7268066,-8.842459,-31.097897,15.604391,12.38579,-18.712364
14.908082,12.118345,12.004872,9.198633,-17.781504,-7.394833,-32.464317,19.586897,7.9199953,-7.301864
-1.201731,19.289835,18.584694,15.593311,-25.4161,1.2368354,-45.466194,2.8216138,13.365706,-10.930262
7.2803,28.848047,8.852357,28.31083,-4.194086,6.81736,-55.948605,-2.2389894,2.0090928,-14.038019
14.3160095,28.331093,3.851492,7.554242,-4.490797,0.23486137,-40.837215,10.477066,0.80911064,-20.575783
13.907434,14.018604,10.338947,-1.220032,-11.295855,0.46390527,-41.009068,16.24825,6.6777415,1.6443336
6.734919,18.503586,4.4767065,6.241218,-4.918203,8.111834,-20.288263,12.512629,3.3826904,-19.203117
4.8772984,-4.512007,20.167837,17.16497,-8.931506,5.9149203,-51.324257,3.487249,9.694966,-9.586929
8.04529,16.327253,10.558439,6.9112315,-8.281702,3.7481728,-25.357677,11.261266,4.766563,-26.834787
9.886811,17.134596,0.66486466,19.898655,1.6351612,3.6503859,-25.063969,3.0984216,6.4310503,-20.192629
7.701495,12.830667,14.138782,10.117475,-9.274387,7.323379,-19.372932,8.353574,1.0627406,-34.957954
4.3700366,12.752889,5.5212407,10.76333,5.248442,-3.7757578,-21.825556,14.65802,10.536808,-16.190706
7.126181,28.745626,0.8666761,-6.778292,-0.0017370582,5.428704,-33.666134,5.232624,-0.3381946,-13.017909
3.2941651,0.8407006,-3.2550688,3.0429943,7.312882,4.9703965,-20.290253,2.1552052,9.834595,-10.748056
16.841793,30.807522,22.088537,10.026567,-9.324799,15.323621,-19.049149,10.192742,10.088619,-20.63607
15.838851,14.965459,13.627937,5.88506,-6.8120413,-2.3754463,-43.761024,12.236756,8.715162,-8.249594
12.220111,6.706972,15.533444,-10.63276,-13.137191,13.2328615,-38.49112,13.92544,12.464735,-1.9296904
7.922887,17.606066,0.96899927,4.587559,-4.099106,5.660399,-23.808525,14.405562,4.3855796,-11.6967325
-0.43778944,6.353871,1.9280711,14.788775,-0.92670286,0.7755036,-19.58504,14.743288,15.209697,-9.9611
2.4845567,18.09547,-15.615751,15.592488,-11.792103,-1.6521311,-12.387436,18.305504,4.7403536,-13.213775
8.247714,4.0280952,0.69855094,-6.91346,-8.044606,9.86888,-15.881499,3.1721702,1.5625107,8.674879
11.244753,18.036999,4.6952076,0.9275249,9.609795,2.314449,-9.070439,7.386739,-2.6076803,-22.587715
4.794143,24.095188,2.0466585,4.566514,4.218217,4.214305,-22.696245,4.6466417,7.1703167,-11.899309
12.527597,13.3403015,5.033392,14.434221,-13.453972,1.5304782,-25.800533,1.6640465,3.7587357,-13.966348
14.907109,39.736946,9.836733,18.7929,-6.3281035,-17.71355,-41.36372,19.382473,5.65979,-21.380775
4.0237794,3.62574,16.147263,8.905881,-25.867954,3.8961048,-41.171654,3.3341413,16.371696,13.146902
7.387304,29.67957,13.271595,16.586575,-12.593864,-10.99094,-49.24093,9.202058,7.2086396,-29.06565
12.984242,35.11718,-1.8292105,-5.6935754,0.8144138,8.527787,-39.895508,11.916591,0.6042757,-5.3849125
-2.050922,9.148228,3.2504086,11.61689,-6.5482664,-4.5234947,-39.25479,10.746789,4.116882,-19.390865
5.2042837,7.5859213,2.851605,5.2556663,-2.8927968,13.578035,-13.629475,10.787155,7.1957083,-11.117753
10.373603,2.4917402,-4.8669286,-10.423653,-9.345043,4.648113,-25.787231,-1.7174858,2.398901,4.2847123
7.8866796,23.121286,4.6249647,-1.3992817,10.7655735,-10.038101,-33.482643,11.81376,13.622223,-17.358685
8.382151,12.385815,12.986987,10.686634,-11.953691,-13.567541,-43.36305,9.08107,2.8848412,-14.033493
6.2494636,2.2642407,-0.8934802,-8.860896,-8.649369,7.6427846,-14.50393,2.4877615,8.184364,9.315397
7.287508,10.9524,0.3960263,-2.991941,-8.660721,10.418079,-24.060915,10.489822,5.163503,1.0102986
9.834187,-1.8072844,18.019884,3.5743597,-8.370146,7.4122534,-33.940594,16.21956,11.535269,-12.2281275
9.726613,15.185892,-2.247745,7.555814,-0.9070389,-0.6002104,-23.644545,7.385714,9.569033,-29.85059
4.959199,5.401237,0.31057495,4.765374,-10.948885,4.333256,-31.878153,10.438427,14.847574,-7.8413186
4.8907394,10.928935,8.383354,9.8696785,-10.289738,11.990813,-19.30299,13.312794,6.1378083,-26.578554
12.29754,21.216711,-3.8941393,14.236664,5.4779916,3.788909,-28.163805,17.164324,7.6335936,-19.968702
9.096364,19.732038,2.4577677,12.03339,-2.9153078,-5.3604755,-31.099195,13.321973,9.634684,-21.712166
8.267061,23.445734,-10.738451,4.7401543,-0.15100646,-6.785241,-18.237785,12.099573,14.229654,-15.805109
1.2966086,26.559887,-10.015003,14.931494,1.5872486,-8.524637,-39.4732,6.997078,6.747544,-13.556722
13.211663,10.075008,3.1983552,-6.120694,-14.473265,6.8708596,-31.127243,15.178467,4.0286455,2.153683
5.1507382,24.115372,13.855307,9.266799,-12.428394,0.7178638,-20.06992,14.774972,7.7645693,-24.023191
6.7136793,8.608175,2.2297919,6.7597694,-6.9323854,6.8866234,-29.345327,4.79094,7.686924,-7.0242586
9.699499,1.9259932,0.21308255,10.433965,4.6818604,3.9665713,-16.373777,8.256694,3.7980409,-15.615691
12.72175,2.963829,1.9770226,-8.287607,-9.0672,12.952754,-29.138958,9.398497,5.8290105,6.5626035
10.510251,20.155617,-0.3900509,14.940408,6.448456,5.4451904,-37.038357,2.5890503,14.4078865,-11.3550415
5.8935747,15.081017,19.874414,2.2392583,-14.151636,12.852482,-34.754837,15.506715,12.740834,-18.694378
10.950071,12.441416,9.368947,-11.910467,-10.77075,6.5692945,-21.739084,9.352396,-4.2102895,0.29719996
0.09136385,6.9523487,0.7611579,-1.187743,-4.302487,12.759988,-27.130566,7.2449775,6.4996333,-12.364855
20.010855,-2.0250134,13.341694,5.9991026,-10.9571295,12.272903,-39.685513,15.373115,16.355812,3.5553315
7.136542,8.692193,3.2599154,-3.7711546,-2.536944,4.9766254,-17.624086,18.98009,16.19297,-5.323128
21.865177,26.92123,9.804236,23.002235,-3.4796333,-15.472432,-40.934658,21.887228,1.8144574,-19.547342
7.8387413,10.842071,10.19987,-2.4212892,-14.029713,6.165655,-10.934307,15.392181,2.3515596,-9.352694
10.667223,21.918661,3.147954,2.8003817,-12.783231,4.6866612,-36.480885,8.574312,13.890757,-2.3169873
10.994802,0.50209373,5.1038275,4.58314,-2.9040186,10.329336,-29.847212,6.416185,12.571535,-10.92371
9.369426,35.931236,3.8680384,18.842834,5.6807723,-2.1517484,-37.370125,15.249939,-7.901007,-26.613628
5.356943,1.4122229,1.8359959,2.2169745,-1.2772379,8.999817,-11.529206,1.7001729,13.623067,5.5142856
-0.17308736,10.514292,0.88090515,9.45986,-6.5050206,-1.8935121,-13.516927,17.034988,8.67271,-6.0054226
6.9833384,17.121294,10.7872715,7.186162,-19.98842,8.96439,-45.4638,20.798851,16.231192,3.1952946
14.907743,27.990046,8.147743,25.807604,-12.4668,-5.3422585,-42.997726,0.3032092,0.8971822,-14.691721
4.954382,4.6521645,1.043863,8.261101,10.5654125,11.222987,-22.116108,-0.84794235,12.303686,-3.0077176
4.947074,25.800581,-5.6658745,14.121192,-11.275927,0.20590767,-25.469782,17.00215,6.4586306,-16.192274
5.0390778,-1.8745844,-3.627873,-8.863111,-7.3298993,12.018439,-17.01203,4.8744435,9.753173,12.562843
12.0440645,11.714373,4.554452,15.830952,-6.130731,-7.428343,-27.206898,7.99463,12.387529,-15.471983
6.605039,24.27111,2.4447446,7.8319077,5.4609556,12.789759,-20.365566,4.1174874,-0.034022093,-14.221531
5.5288515,16.698761,9.404366,7.14433,-1.5194774,1.1585428,-25.17919,11.029925,6.572829,-26.327381
-4.937127,11.791971,-5.3118906,14.17993,1.8482533,2.4256868,-15.562666,-1.9758618,-2.2202535,-21.638393
16.327312,1.7480208,19.190542,15.88901,-22.057697,-6.297595,-48.333946,14.297365,14.434931,-8.887714
-1.5245513,7.0153027,10.630749,9.5942545,-15.9634905,3.2401068,-14.696386,8.646511,11.751469,-12.954859
15.043423,27.501848,9.986917,8.394515,-15.675742,1.1472367,-28.75534,14.561603,-0.6013007,-15.819454
5.4287577,27.884336,-2.7247398,15.719901,-12.608941,-6.3134017,-28.538116,10.348451,20.08314,-6.383484
8.691487,19.912247,20.201061,22.46183,-9.032321,-5.7556114,-30.141884,5.5289416,2.414081,-13.391595
11.593933,7.205023,-3.8531675,-0.21408707,-7.9536653,6.6975217,-31.189716,6.908634,10.110722,-4.8822117
7.730258,31.03689,9.65845,-0.45271057,1.6257516,2.3670173,-42.353203,10.10236,10.352181,-23.267237
4.3337173,1.2462399,10.888866,1.3422177,-10.786066,8.296659,-35.970234,8.910343,13.690122,-8.535603
9.116726,14.815857,13.070955,10.190767,-14.516746,16.696798,-48.675293,14.404522,1.091615,-2.9594173
5.226627,-0.45363605,-0.2928052,-2.6194234,5.3930597,10.418017,-13.532612,4.8676553,13.938099,-7.752735
12.264492,14.935814,3.5202813,7.4454927,-10.427346,12.81872,-36.97284,8.889649,9.963202,-11.140213
14.065916,11.929309,2.3911119,-10.4897995,-19.31018,13.564938,-29.345034,8.55192,8.837611,7.2795277
12.831479,14.807842,4.3372746,19.337347,-4.7569838,4.499198,-38.29163,9.555531,1.8317919,-23.410263
9.923578,12.19552,-2.0482194,-0.34869993,-5.7151284,12.992766,-17.834787,17.869215,8.987024,-8.247197
2.376506,5.3707104,5.710546,3.902075,-10.802448,9.511986,-38.61197,2.8529677,14.335367,-9.797296
1.1761391,24.822683,1.8603902,15.17202,-6.054323,-5.8577213,-30.928062,2.8800187,6.262843,-16.654615
10.5003605,-0.50446284,-0.2619596,-0.53142756,3.625998,8.78879,-10.93022,7.459865,14.520456,-3.3961346
